filepath,label,source_file,source_dataset
data/external/esd_processed/neutral/esd_neutral_0462.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000132.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0463.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000145.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0464.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000155.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0465.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000159.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0466.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000163.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0467.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000217.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0468.wav,neutral,Emotion Speech Dataset/0007/Neutral/0007_000231.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0469.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000012.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0470.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000024.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0471.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000091.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0472.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000093.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0473.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000145.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0474.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000146.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0475.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000186.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0476.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000188.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0477.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000240.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0478.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000327.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0479.wav,neutral,Emotion Speech Dataset/0008/Neutral/0008_000346.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0480.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000009.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0481.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000035.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0482.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000089.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0483.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000136.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0484.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000139.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0485.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000143.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0486.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000187.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0487.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000221.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0488.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000264.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0489.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000292.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0490.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000297.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0491.wav,neutral,Emotion Speech Dataset/0009/Neutral/0009_000317.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0492.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000038.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0493.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000056.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0494.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000066.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0495.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000081.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0496.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000151.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0497.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000205.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0498.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000209.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0499.wav,neutral,Emotion Speech Dataset/0010/Neutral/0010_000259.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0500.wav,neutral,Emotion Speech Dataset/0011/Neutral/0011_000066.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0501.wav,neutral,Emotion Speech Dataset/0011/Neutral/0011_000211.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0502.wav,neutral,Emotion Speech Dataset/0011/Neutral/0011_000222.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0503.wav,neutral,Emotion Speech Dataset/0011/Neutral/0011_000271.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0504.wav,neutral,Emotion Speech Dataset/0011/Neutral/0011_000316.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0505.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000095.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0506.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000114.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0507.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000117.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0508.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000127.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0509.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000162.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0510.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000282.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0511.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000289.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0512.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000302.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0513.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000321.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0514.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000328.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0515.wav,neutral,Emotion Speech Dataset/0012/Neutral/0012_000347.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0516.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000016.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0517.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000022.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0518.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000031.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0519.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000066.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0520.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000072.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0521.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000082.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0522.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000180.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0523.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000191.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0524.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000220.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0525.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000240.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0526.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000259.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0527.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000260.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0528.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000271.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0529.wav,neutral,Emotion Speech Dataset/0013/Neutral/0013_000313.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0530.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000027.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0531.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000049.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0532.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000076.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0533.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000095.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0534.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000096.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0535.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000173.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0536.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000189.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0537.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000219.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0538.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000224.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0539.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000242.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0540.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000248.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0541.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000284.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0542.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000304.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0543.wav,neutral,Emotion Speech Dataset/0014/Neutral/0014_000347.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0544.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000037.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0545.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000105.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0546.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000107.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0547.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000147.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0548.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000168.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0549.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000175.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0550.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000214.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0551.wav,neutral,Emotion Speech Dataset/0015/Neutral/0015_000339.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0552.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000014.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0553.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000032.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0554.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000055.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0555.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000096.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0556.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000122.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0557.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000126.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0558.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000157.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0559.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000162.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0560.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000276.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0561.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000316.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0562.wav,neutral,Emotion Speech Dataset/0016/Neutral/0016_000337.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0563.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000078.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0564.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000096.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0565.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000097.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0566.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000099.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0567.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000173.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0568.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000179.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0569.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000205.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0570.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000210.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0571.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000223.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0572.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000232.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0573.wav,neutral,Emotion Speech Dataset/0017/Neutral/0017_000323.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0574.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000003.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0575.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000017.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0576.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000052.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0577.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000092.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0578.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000094.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0579.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000117.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0580.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000126.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0581.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000148.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0582.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000205.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0583.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000237.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0584.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000285.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0585.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000297.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0586.wav,neutral,Emotion Speech Dataset/0018/Neutral/0018_000324.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0587.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000011.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0588.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000043.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0589.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000175.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0590.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000180.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0591.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000244.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0592.wav,neutral,Emotion Speech Dataset/0019/Neutral/0019_000256.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0593.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000025.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0594.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000084.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0595.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000102.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0596.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000141.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0597.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000196.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0598.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000235.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0599.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000236.wav,ESD
data/external/esd_processed/neutral/esd_neutral_0600.wav,neutral,Emotion Speech Dataset/0020/Neutral/0020_000333.wav,ESD
data/external/esd_processed/sad/esd_sad_0601.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001054.wav,ESD
data/external/esd_processed/sad/esd_sad_0602.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001147.wav,ESD
data/external/esd_processed/sad/esd_sad_0603.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001214.wav,ESD
data/external/esd_processed/sad/esd_sad_0604.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001288.wav,ESD
data/external/esd_processed/sad/esd_sad_0605.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001302.wav,ESD
data/external/esd_processed/sad/esd_sad_0606.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001319.wav,ESD
data/external/esd_processed/sad/esd_sad_0607.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001329.wav,ESD
data/external/esd_processed/sad/esd_sad_0608.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001337.wav,ESD
data/external/esd_processed/sad/esd_sad_0609.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001340.wav,ESD
data/external/esd_processed/sad/esd_sad_0610.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001345.wav,ESD
data/external/esd_processed/sad/esd_sad_0611.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001353.wav,ESD
data/external/esd_processed/sad/esd_sad_0612.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001369.wav,ESD
data/external/esd_processed/sad/esd_sad_0613.wav,sad,Emotion Speech Dataset/0001/Sad/0001_001386.wav,ESD
data/external/esd_processed/sad/esd_sad_0614.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001114.wav,ESD
data/external/esd_processed/sad/esd_sad_0615.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001129.wav,ESD
data/external/esd_processed/sad/esd_sad_0616.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001155.wav,ESD
data/external/esd_processed/sad/esd_sad_0617.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001156.wav,ESD
data/external/esd_processed/sad/esd_sad_0618.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001183.wav,ESD
data/external/esd_processed/sad/esd_sad_0619.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001188.wav,ESD
data/external/esd_processed/sad/esd_sad_0620.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001216.wav,ESD
data/external/esd_processed/sad/esd_sad_0621.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001235.wav,ESD
data/external/esd_processed/sad/esd_sad_0622.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001277.wav,ESD
data/external/esd_processed/sad/esd_sad_0623.wav,sad,Emotion Speech Dataset/0002/Sad/0002_001324.wav,ESD
data/external/esd_processed/sad/esd_sad_0624.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001128.wav,ESD
data/external/esd_processed/sad/esd_sad_0625.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001214.wav,ESD
data/external/esd_processed/sad/esd_sad_0626.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001228.wav,ESD
data/external/esd_processed/sad/esd_sad_0627.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001251.wav,ESD
data/external/esd_processed/sad/esd_sad_0628.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001272.wav,ESD
data/external/esd_processed/sad/esd_sad_0629.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001353.wav,ESD
data/external/esd_processed/sad/esd_sad_0630.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001361.wav,ESD
data/external/esd_processed/sad/esd_sad_0631.wav,sad,Emotion Speech Dataset/0003/Sad/0003_001373.wav,ESD
data/external/esd_processed/sad/esd_sad_0632.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001078.wav,ESD
data/external/esd_processed/sad/esd_sad_0633.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001094.wav,ESD
data/external/esd_processed/sad/esd_sad_0634.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001149.wav,ESD
data/external/esd_processed/sad/esd_sad_0635.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001162.wav,ESD
data/external/esd_processed/sad/esd_sad_0636.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001163.wav,ESD
data/external/esd_processed/sad/esd_sad_0637.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001207.wav,ESD
data/external/esd_processed/sad/esd_sad_0638.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001231.wav,ESD
data/external/esd_processed/sad/esd_sad_0639.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001254.wav,ESD
data/external/esd_processed/sad/esd_sad_0640.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001305.wav,ESD
data/external/esd_processed/sad/esd_sad_0641.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001342.wav,ESD
data/external/esd_processed/sad/esd_sad_0642.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001352.wav,ESD
data/external/esd_processed/sad/esd_sad_0643.wav,sad,Emotion Speech Dataset/0004/Sad/0004_001354.wav,ESD
data/external/esd_processed/sad/esd_sad_0644.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001060.wav,ESD
data/external/esd_processed/sad/esd_sad_0645.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001078.wav,ESD
data/external/esd_processed/sad/esd_sad_0646.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001093.wav,ESD
data/external/esd_processed/sad/esd_sad_0647.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001098.wav,ESD
data/external/esd_processed/sad/esd_sad_0648.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001105.wav,ESD
data/external/esd_processed/sad/esd_sad_0649.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001147.wav,ESD
data/external/esd_processed/sad/esd_sad_0650.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001181.wav,ESD
data/external/esd_processed/sad/esd_sad_0651.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001233.wav,ESD
data/external/esd_processed/sad/esd_sad_0652.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001270.wav,ESD
data/external/esd_processed/sad/esd_sad_0653.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001315.wav,ESD
data/external/esd_processed/sad/esd_sad_0654.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001334.wav,ESD
data/external/esd_processed/sad/esd_sad_0655.wav,sad,Emotion Speech Dataset/0005/Sad/0005_001338.wav,ESD
data/external/esd_processed/sad/esd_sad_0656.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001053.wav,ESD
data/external/esd_processed/sad/esd_sad_0657.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001073.wav,ESD
data/external/esd_processed/sad/esd_sad_0658.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001086.wav,ESD
data/external/esd_processed/sad/esd_sad_0659.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001093.wav,ESD
data/external/esd_processed/sad/esd_sad_0660.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001164.wav,ESD
data/external/esd_processed/sad/esd_sad_0661.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001192.wav,ESD
data/external/esd_processed/sad/esd_sad_0662.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001197.wav,ESD
data/external/esd_processed/sad/esd_sad_0663.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001254.wav,ESD
data/external/esd_processed/sad/esd_sad_0664.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001255.wav,ESD
data/external/esd_processed/sad/esd_sad_0665.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001360.wav,ESD
data/external/esd_processed/sad/esd_sad_0666.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001368.wav,ESD
data/external/esd_processed/sad/esd_sad_0667.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001372.wav,ESD
data/external/esd_processed/sad/esd_sad_0668.wav,sad,Emotion Speech Dataset/0006/Sad/0006_001373.wav,ESD
data/external/esd_processed/sad/esd_sad_0669.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001062.wav,ESD
data/external/esd_processed/sad/esd_sad_0670.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001083.wav,ESD
data/external/esd_processed/sad/esd_sad_0671.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001153.wav,ESD
data/external/esd_processed/sad/esd_sad_0672.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001162.wav,ESD
data/external/esd_processed/sad/esd_sad_0673.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001170.wav,ESD
data/external/esd_processed/sad/esd_sad_0674.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001254.wav,ESD
data/external/esd_processed/sad/esd_sad_0675.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001299.wav,ESD
data/external/esd_processed/sad/esd_sad_0676.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001314.wav,ESD
data/external/esd_processed/sad/esd_sad_0677.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001329.wav,ESD
data/external/esd_processed/sad/esd_sad_0678.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001371.wav,ESD
data/external/esd_processed/sad/esd_sad_0679.wav,sad,Emotion Speech Dataset/0007/Sad/0007_001391.wav,ESD
data/external/esd_processed/sad/esd_sad_0680.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001129.wav,ESD
data/external/esd_processed/sad/esd_sad_0681.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001177.wav,ESD
data/external/esd_processed/sad/esd_sad_0682.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001192.wav,ESD
data/external/esd_processed/sad/esd_sad_0683.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001196.wav,ESD
data/external/esd_processed/sad/esd_sad_0684.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001291.wav,ESD
