filepath,label,source_file,source_dataset
data/external/tess_processed/fearful/tess_fearful_0285.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lease_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0286.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lid_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0287.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_life_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0288.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_limb_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0289.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_live_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0290.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_loaf_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0291.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_long_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0292.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lore_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0293.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lose_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0294.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_lot_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0295.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_love_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0296.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_luck_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0297.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_make_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0298.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_match_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0299.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_merge_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0300.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mess_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0301.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_met_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0302.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mill_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0303.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mob_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0304.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mode_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0305.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mood_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0306.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_moon_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0307.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mop_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0308.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_mouse_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0309.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_nag_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0310.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_name_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0311.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_near_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0312.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_neat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0313.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_nice_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0314.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_note_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0315.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_numb_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0316.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pad_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0317.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_page_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0318.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pain_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0319.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pass_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0320.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pearl_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0321.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_peg_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0322.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_perch_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0323.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_phone_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0324.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pick_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0325.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pike_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0326.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pole_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0327.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_pool_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0328.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_puff_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0329.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rag_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0330.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_raid_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0331.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rain_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0332.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_raise_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0333.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0334.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_reach_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0335.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_read_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0336.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_red_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0337.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_ring_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0338.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_ripe_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0339.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_road_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0340.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_room_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0341.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rose_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0342.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rot_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0343.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rough_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0344.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_rush_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0345.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_said_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0346.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sail_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0347.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_search_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0348.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_seize_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0349.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sell_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0350.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_shack_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0351.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_shall_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0352.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_shawl_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0353.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sheep_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0354.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_shirt_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0355.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_should_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0356.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_shout_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0357.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_size_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0358.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_soap_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0359.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_soup_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0360.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sour_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0361.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_south_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0362.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sub_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0363.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_such_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0364.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_sure_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0365.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_take_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0366.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_talk_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0367.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tape_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0368.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_team_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0369.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tell_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0370.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_thin_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0371.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_third_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0372.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_thought_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0373.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_thumb_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0374.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_time_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0375.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tip_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0376.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tire_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0377.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_ton_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0378.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tool_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0379.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_tough_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0380.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_turn_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0381.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_vine_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0382.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_voice_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0383.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_void_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0384.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_vote_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0385.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_wag_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0386.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_walk_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0387.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_wash_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0388.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_week_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0389.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_wheat_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0390.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_when_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0391.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_which_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0392.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_whip_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0393.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_white_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0394.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_wife_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0395.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_wire_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0396.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_witch_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0397.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_yearn_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0398.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_yes_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0399.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_young_fear.wav,TESS
data/external/tess_processed/fearful/tess_fearful_0400.wav,fearful,/Users/celinajoudi/.cache/kagglehub/datasets/orvile/toronto-emotional-speech-set-tess/versions/1/YAF_youth_fear.wav,TESS
